Episode,Observation,Action1,Action2
6,"[ 3.84925727e-01  4.17005886e-01  5.45520829e-01  1.00000000e+00
  9.36286618e-01  1.00000000e+00  5.43425098e-01  4.16445620e-01
  3.85089990e-01 -3.01284528e-01 -6.11764262e-05 -8.47326549e-02
  3.84916554e-01  4.16989479e-01  5.45487373e-01  1.00000000e+00
  9.35475936e-01  1.00000000e+00  5.43469051e-01  4.16447664e-01
  3.85071150e-01  3.00478711e-01  5.64357497e-05  4.67028858e-02
 -7.93347891e-02 -1.84503854e-02  5.06999199e-01  6.65350730e-01]","[0, 0]","[1, 0]"
6,"[ 3.84926148e-01  4.17004733e-01  5.45516338e-01  1.00000000e+00
  9.36299281e-01  1.00000000e+00  5.43429530e-01  4.16446752e-01
  3.85089554e-01 -3.01297209e-01 -6.07466444e-05 -8.47205687e-02
  3.84916613e-01  4.16994324e-01  5.45502573e-01  1.00000000e+00
  9.35364081e-01  1.00000000e+00  5.43454040e-01  4.16442887e-01
  3.85071140e-01  3.00366803e-01  5.64090797e-05  4.66894905e-02
 -7.93347891e-02 -1.84503854e-02  5.06842832e-01  6.65231586e-01]","[1, 0]","[1, 0]"
6,"[ 3.84927360e-01  4.17006781e-01  5.45520379e-01  1.00000000e+00
  9.36248323e-01  1.00000000e+00  5.43425522e-01  4.16444714e-01
  3.85088347e-01 -3.01246243e-01 -5.95406189e-05 -8.47491146e-02
  3.84915262e-01  4.17002059e-01  5.45529748e-01  1.00000000e+00
  9.35239585e-01  1.00000000e+00  5.43427219e-01  4.16435277e-01
  3.85072584e-01  3.00242205e-01  5.78156005e-05  4.66559355e-02
 -7.93347891e-02 -1.84503854e-02  5.06846532e-01  6.65234405e-01]","[1, 0]","[1, 0]"
6,"[ 3.84928534e-01  4.17013298e-01  5.45538630e-01  1.00000000e+00
  9.36125342e-01  1.00000000e+00  5.43407476e-01  4.16438264e-01
  3.85087217e-01 -3.01123201e-01 -5.83971951e-05 -8.48302386e-02
  3.84917484e-01  4.17011565e-01  5.45555348e-01  1.00000000e+00
  9.34987087e-01  1.00000000e+00  5.43401929e-01  4.16425884e-01
  3.85070442e-01  2.99989623e-01  5.56517735e-05  4.66415727e-02
 -7.93347891e-02 -1.84503854e-02  5.06849942e-01  6.65237003e-01]","[1, 0]","[1, 0]"
6,"[ 3.84929829e-01  4.17019192e-01  5.45554668e-01  1.00000000e+00
  9.35991389e-01  1.00000000e+00  5.43391616e-01  4.16432427e-01
  3.85085960e-01 -3.00989197e-01 -5.71299031e-05 -8.49116858e-02
  3.84922911e-01  4.17022874e-01  5.45580207e-01  1.00000000e+00
  9.34687207e-01  1.00000000e+00  5.43377341e-01  4.16414676e-01
  3.85065081e-01  2.99689680e-01  5.02789909e-05  4.66345506e-02
 -7.93347891e-02 -1.84503854e-02  5.06853086e-01  6.65239398e-01]","[1, 0]","[1, 0]"
6,"[ 3.84932116e-01  4.17030624e-01  5.45586226e-01  1.00000000e+00
  9.35663567e-01  1.00000000e+00  5.43360414e-01  4.16421108e-01
  3.85083746e-01 -3.00661269e-01 -5.49016314e-05 -8.50955801e-02
  3.84924878e-01  4.17033890e-01  5.45611095e-01  1.00000000e+00
  9.34367012e-01  1.00000000e+00  5.43346851e-01  4.16403805e-01
  3.85063217e-01  2.99369381e-01  4.83862623e-05  4.66193628e-02
 -7.93347891e-02 -1.84503854e-02  5.06855983e-01  6.65241606e-01]","[1, 0]","[1, 0]"
6,"[ 3.84938443e-01  4.17056714e-01  5.45656031e-01  1.00000000e+00
  9.35347829e-01  1.00000000e+00  5.43291440e-01  4.16395294e-01
  3.85077601e-01 -3.00345295e-01 -4.86868544e-05 -8.53527648e-02
  3.84940144e-01  4.17028899e-01  5.45564642e-01  1.00000000e+00
  9.33979819e-01  1.00000000e+00  5.43392553e-01  4.16408547e-01
  3.85047758e-01  2.98982444e-01  3.30493476e-05  4.67532869e-02
 -7.93347891e-02 -1.84503854e-02  5.06858653e-01  6.65243640e-01]","[1, 0]","[1, 0]"
6,"[ 3.84941030e-01  4.17075525e-01  5.45710333e-01  1.00000000e+00
  9.34931389e-01  1.00000000e+00  5.43237835e-01  4.16376710e-01
  3.85075166e-01 -2.99928650e-01 -4.62039941e-05 -8.56126878e-02
  3.84946172e-01  4.17045605e-01  5.45605367e-01  1.00000000e+00
  9.33490423e-01  1.00000000e+00  5.43352304e-01  4.16392016e-01
  3.85041851e-01  2.98492930e-01  2.71165804e-05  4.67419129e-02
 -7.93347891e-02 -1.84503854e-02  5.06861113e-01  6.65245514e-01]","[1, 0]","[1, 0]"
6,"[ 3.84945531e-01  4.17092546e-01  5.45755131e-01  1.00000000e+00
  9.34449500e-01  1.00000000e+00  5.43193593e-01  4.16359866e-01
  3.85070777e-01 -2.99446601e-01 -4.17919072e-05 -8.58842637e-02
  3.84950734e-01  4.17059926e-01  5.45641492e-01  1.00000000e+00
  9.32884758e-01  1.00000000e+00  5.43316633e-01  4.16377868e-01
  3.85037410e-01  2.97887155e-01  2.26575307e-05  4.67542325e-02
 -7.93347891e-02 -1.84503854e-02  5.06863379e-01  6.65247241e-01]","[1, 0]","[1, 0]"
6,"[ 3.84947567e-01  4.17111975e-01  5.45812507e-01  1.00000000e+00
  9.33896139e-01  9.99866289e-01  5.43137011e-01  4.16340694e-01
  3.85068912e-01 -2.98893006e-01 -3.98789592e-05 -8.62019029e-02
  3.84953400e-01  4.17073200e-01  5.45678122e-01  1.00000000e+00
  9.32204091e-01  1.00000000e+00  5.43280505e-01  4.16364783e-01
  3.85034882e-01  2.97206362e-01  2.01083558e-05  4.67757409e-02
 -7.93347891e-02 -1.84503854e-02  5.06865467e-01  6.65248831e-01]","[1, 0]","[1, 0]"
6,"[ 3.84954517e-01  4.17130728e-01  5.45857869e-01  1.00000000e+00
  9.33291785e-01  9.99692917e-01  5.43092212e-01  4.16322116e-01
  3.85062066e-01 -2.98288494e-01 -3.30228026e-05 -8.65277650e-02
  3.84956361e-01  4.17088911e-01  5.45721866e-01  1.00000000e+00
  9.31428455e-01  1.00000000e+00  5.43237376e-01  4.16349305e-01
  3.85032087e-01  2.96430573e-01  1.72846667e-05  4.67969773e-02
 -7.93347891e-02 -1.84503854e-02  5.06867389e-01  6.65250297e-01]","[1, 0]","[1, 0]"
6,"[ 3.84959234e-01  4.17144914e-01  5.45893273e-01  1.00000000e+00
  9.32591213e-01  9.99555092e-01  5.43057254e-01  4.16308063e-01
  3.85057426e-01 -2.97587793e-01 -2.83923456e-05 -8.68694413e-02
  3.84960204e-01  4.17108855e-01  5.45777233e-01  1.00000000e+00
  9.30615099e-01  1.00000000e+00  5.43182802e-01  4.16329654e-01
  3.85028451e-01  2.95617014e-01  1.36027279e-05  4.68023192e-02
 -7.93347891e-02 -1.84503854e-02  5.06869160e-01  6.65251646e-01]","[1, 0]","[1, 0]"
6,"[ 3.84960463e-01  4.17161860e-01  5.45944427e-01  1.00000000e+00
  9.31829361e-01  9.99335988e-01  5.43006866e-01  4.16291358e-01
  3.85056354e-01 -2.96825712e-01 -2.72935885e-05 -8.72583742e-02
  3.84959890e-01  4.17122581e-01  5.45821289e-01  1.00000000e+00
  9.29759821e-01  1.00000000e+00  5.43139459e-01  4.16316197e-01
  3.85028963e-01  2.94761548e-01  1.40758973e-05  4.68345877e-02
 -7.93347891e-02 -1.84503854e-02  5.06870791e-01  6.65252888e-01]","[1, 0]","[1, 0]"
6,"[ 3.84987232e-01  4.17349857e-01  5.46485816e-01  1.00000000e+00
  9.31114958e-01  9.97076260e-01  5.42475424e-01  4.16106746e-01
  3.85031873e-01 -2.96108524e-01 -1.71083349e-06 -8.85724091e-02
  3.84970861e-01  4.17108466e-01  5.45754586e-01  1.00000000e+00
  9.28849312e-01  1.00000000e+00  5.43205095e-01  4.16329968e-01
  3.85017747e-01  2.93851383e-01  3.04467916e-06  4.70755199e-02
 -7.93347891e-02 -1.84503854e-02  5.06872293e-01  6.65254032e-01]","[1, 0]","[1, 0]"
6,"[ 3.84986653e-01  4.17364137e-01  5.46532226e-01  1.00000000e+00
  9.30443400e-01  9.96872981e-01  5.42430021e-01  4.16092793e-01
  3.85032672e-01 -2.95436669e-01 -2.44567839e-06 -8.89178148e-02
  3.84974492e-01  4.17118968e-01  5.45780509e-01  1.00000000e+00
  9.27928057e-01  1.00000000e+00  5.43179554e-01  4.16319622e-01
  3.85014230e-01  2.92930044e-01 -4.65368833e-07  4.71502229e-02
 -7.93347891e-02 -1.84503854e-02  5.06873675e-01  6.65255086e-01]","[1, 0]","[1, 0]"
6,"[ 3.84996060e-01  4.17385920e-01  5.46582288e-01  1.00000000e+00
  9.29646028e-01  9.96689542e-01  5.42380849e-01  4.16071290e-01
  3.85023427e-01 -2.94639064e-01  6.82573940e-06 -8.93414144e-02
  3.85002660e-01  4.17032023e-01  5.45448994e-01  1.00000000e+00
  9.26937734e-01  1.00000000e+00  5.43506654e-01  4.16405078e-01
  3.84985009e-01  2.91941033e-01 -2.90972621e-05  4.78843113e-02
 -7.93347891e-02 -1.84503854e-02  5.06874949e-01  6.65256056e-01]","[1, 0]","[1, 0]"
6,"[ 3.85005118e-01  4.17412929e-01  5.46649616e-01  1.00000000e+00
  9.28776643e-01  9.96430238e-01  5.42314839e-01  4.16044707e-01
  3.85014630e-01 -2.93769324e-01  1.56932263e-05 -8.98268736e-02
  3.85004115e-01  4.17041739e-01  5.45476786e-01  1.00000000e+00
  9.25910110e-01  1.00000000e+00  5.43479212e-01  4.16395510e-01
  3.84983666e-01  2.90913333e-01 -3.04242331e-05  4.79710290e-02
 -7.93347891e-02 -1.84503854e-02  5.06876121e-01  6.65256949e-01]","[1, 0]","[1, 0]"
6,"[ 3.85010605e-01  4.17434965e-01  5.46708391e-01  1.00000000e+00
  9.27854642e-01  9.96195428e-01  5.42257291e-01  4.16023064e-01
  3.85009389e-01 -2.92846983e-01  2.09943271e-05 -9.03136549e-02
  3.84995342e-01  4.17103525e-01  5.45689764e-01  1.00000000e+00
  9.24785697e-01  1.00000000e+00  5.43268976e-01  4.16334695e-01
  3.84993130e-01  2.89788166e-01 -2.12236452e-05  4.77348567e-02
 -7.93347891e-02 -1.84503854e-02  5.06877199e-01  6.65257771e-01]","[1, 0]","[1, 0]"
6,"[ 3.85019117e-01  4.17461807e-01  5.46776305e-01  1.00000000e+00
  9.26804375e-01  9.95932021e-01  5.42190781e-01  4.15996671e-01
  3.85001152e-01 -2.91796337e-01  2.92965313e-05 -9.08787415e-02
  3.85002639e-01  4.17164784e-01  5.45868874e-01  9.98816360e-01
  9.23743640e-01  9.99969623e-01  5.43092377e-01  4.16274325e-01
  3.84986446e-01  2.88745444e-01 -2.81388649e-05  4.75487218e-02
 -7.93347891e-02 -1.84503854e-02  5.06878193e-01  6.65258528e-01]","[1, 0]","[1, 0]"
6,"[ 3.85024183e-01  4.17482596e-01  5.46831987e-01  1.00000000e+00
  9.25716658e-01  9.95709404e-01  5.42136311e-01  4.15976266e-01
  3.84996324e-01 -2.90708285e-01  3.41687014e-05 -9.14342644e-02
  3.85032926e-01  4.17396348e-01  5.46541034e-01  9.97255892e-01
  9.22738702e-01  9.97150398e-01  5.42432251e-01  4.16046903e-01
  3.84958949e-01  2.87737249e-01 -5.69507271e-05  4.64592258e-02
 -7.93347891e-02 -1.84503854e-02  5.06879107e-01  6.65259224e-01]","[1, 0]","[1, 0]"
6,"[ 3.85033061e-01  4.17513978e-01  5.46913570e-01  9.98885673e-01
  9.24523693e-01  9.95388711e-01  5.42056543e-01  4.15945469e-01
  3.84987810e-01 -2.89514829e-01  4.27832254e-05 -9.20932829e-02
  3.85041634e-01  4.17422454e-01  5.46606195e-01  9.96001144e-01
  9.21614394e-01  9.96899094e-01  5.42368435e-01  4.16021287e-01
  3.84950569e-01  2.86612622e-01 -6.54157574e-05  4.64935198e-02
 -7.93347891e-02 -1.84503854e-02  5.06879948e-01  6.65259866e-01]","[1, 0]","[1, 0]"
6,"[ 3.85042325e-01  4.17551433e-01  5.47013643e-01  9.97535829e-01
  9.23334727e-01  9.94990043e-01  5.41958834e-01  4.15908788e-01
  3.84979037e-01 -2.88325224e-01  5.17197637e-05 -9.27908700e-02
  3.85047683e-01  4.17439570e-01  5.46648236e-01  9.94710047e-01
  9.20442930e-01  9.96738646e-01  5.42327301e-01  4.16004513e-01
  3.84944752e-01  2.85440953e-01 -7.12664712e-05  4.65775201e-02
 -7.93347891e-02 -1.84503854e-02  5.06880723e-01  6.65260456e-01]","[1, 0]","[1, 0]"
6,"[ 3.85049729e-01  4.17575414e-01  5.47074746e-01  9.96147417e-01
  9.22084679e-01  9.94752972e-01  5.41899137e-01  4.15885253e-01
  3.84971901e-01 -2.87074800e-01  5.89039900e-05 -9.34459364e-02
  3.85057002e-01  4.17468829e-01  5.46722171e-01  9.93308159e-01
  9.19187754e-01  9.96451868e-01  5.42254972e-01  4.15975835e-01
  3.84935823e-01  2.84185395e-01 -8.03020548e-05  4.66157027e-02
 -7.93347891e-02 -1.84503854e-02  5.06881436e-01  6.65260999e-01]","[1, 0]","[1, 0]"
6,"[ 3.85058632e-01  4.17608731e-01  5.47162450e-01  9.94597037e-01
  9.20701536e-01  9.94406960e-01  5.41813581e-01  4.15852629e-01
  3.84963430e-01 -2.85691081e-01  6.74954508e-05 -9.42164815e-02
  3.85064640e-01  4.17487317e-01  5.46765363e-01  9.91865024e-01
  9.17874672e-01  9.95141149e-01  5.42212727e-01  4.15957706e-01
  3.84928426e-01  2.82872108e-01 -8.77278302e-05  4.67190871e-02
 -7.93347891e-02 -1.84503854e-02  5.06882092e-01  6.65261499e-01]","[1, 0]","[1, 0]"
6,"[ 3.85066737e-01  4.17635117e-01  5.47229784e-01  9.93081597e-01
  9.19337268e-01  9.94145994e-01  5.41747886e-01  4.15826764e-01
  3.84955640e-01 -2.84326378e-01  7.53493071e-05 -9.49486054e-02
  3.85070865e-01  4.17504705e-01  5.46807922e-01  9.90387481e-01
  9.16530628e-01  9.93709286e-01  5.42171147e-01  4.15940688e-01
  3.84922455e-01  2.81527847e-01 -9.37319065e-05  4.68294390e-02
 -7.93347891e-02 -1.84503854e-02  5.06882696e-01  6.65261959e-01]","[1, 0]","[1, 0]"
6,"[ 3.85074260e-01  4.17657881e-01  5.47286810e-01  9.91527728e-01
  9.17930754e-01  9.93927433e-01  5.41692243e-01  4.15804432e-01
  3.84948372e-01 -2.82919500e-01  8.26477840e-05 -9.56878398e-02
  3.85104338e-01  4.17409906e-01  5.46440143e-01  9.89085360e-01
  9.15039110e-01  9.91780699e-01  5.42530071e-01  4.16032491e-01
  3.84886902e-01  2.80038880e-01 -1.28147829e-04  4.77010490e-02
 -7.93347891e-02 -1.84503854e-02  5.06883252e-01  6.65262382e-01]","[1, 0]","[1, 0]"
6,"[ 3.85088130e-01  4.17670468e-01  5.47298730e-01  9.89863515e-01
  9.16384702e-01  9.93920088e-01  5.41680184e-01  4.15791749e-01
  3.84934377e-01 -2.81373531e-01  9.64722726e-05 -9.64323344e-02
  3.85108865e-01  4.17417750e-01  5.46455867e-01  9.87455308e-01
  9.13537499e-01  9.90160119e-01  5.42514676e-01  4.16024800e-01
  3.84882488e-01  2.78537225e-01 -1.32514375e-04  4.78852916e-02
 -7.93347891e-02 -1.84503854e-02  5.06883763e-01  6.65262772e-01]","[1, 0]","[1, 0]"
6,"[ 3.85097102e-01  4.17700904e-01  5.47377175e-01  9.88199284e-01
  9.14889171e-01  9.92347208e-01  5.41603752e-01  4.15761958e-01
  3.84925797e-01 -2.79877472e-01  1.05145173e-04 -9.72736905e-02
  3.85112680e-01  4.17428500e-01  5.46482231e-01  9.85794182e-01
  9.12015134e-01  9.88525732e-01  5.42488878e-01  4.16014284e-01
  3.84878841e-01  2.77014750e-01 -1.36138862e-04  4.80550527e-02
 -7.93347891e-02 -1.84503854e-02  5.06884234e-01  6.65263131e-01]","[1, 0]","[1, 0]"
6,"[ 3.85104863e-01  4.17721060e-01  5.47425454e-01  9.86535263e-01
  9.13374154e-01  9.90731763e-01  5.41556632e-01  4.15742154e-01
  3.84918232e-01 -2.78362159e-01  1.12703123e-04 -9.80774677e-02
  3.85115750e-01  4.17439841e-01  5.46511966e-01  9.84112612e-01
  9.10476846e-01  9.86877340e-01  5.42459799e-01  4.16003209e-01
  3.84875964e-01  2.75476326e-01 -1.39004989e-04  4.82229639e-02
 -7.93347891e-02 -1.84503854e-02  5.06884667e-01  6.65263461e-01]","[1, 0]","[1, 0]"
6,"[ 3.85088828e-01  4.17857643e-01  5.47891541e-01  9.84504000e-01
  9.11827981e-01  9.89419229e-01  5.41106586e-01  4.15611026e-01
  3.84938016e-01 -2.76811501e-01  9.46938176e-05 -9.96007793e-02
  3.85173249e-01  4.17222368e-01  5.45708264e-01  9.82968426e-01
  9.08810118e-01  9.84410597e-01  5.43249622e-01  4.16215980e-01
  3.84815304e-01  2.73813394e-01 -1.97983848e-04  4.99154844e-02
 -7.93347891e-02 -1.84503854e-02  5.06885065e-01  6.65263764e-01]","[1, 0]","[1, 0]"
6,"[ 3.85120707e-01  4.18095221e-01  5.48582171e-01  9.82536175e-01
  9.10445035e-01  9.88398471e-01  5.40441987e-01  4.15382308e-01
  3.84912032e-01 -2.75421558e-01  1.23537860e-04 -1.01575520e-01
  3.85174869e-01  4.17218732e-01  5.45693520e-01  9.81205681e-01
  9.07168656e-01  9.82619893e-01  5.43264285e-01  4.16219633e-01
  3.84813717e-01  2.72171982e-01 -1.99473339e-04  5.01831297e-02
 -7.93347891e-02 -1.84503854e-02  5.06885432e-01  6.65264044e-01]","[1, 0]","[1, 0]"
6,"[ 3.85121657e-01  4.18049708e-01  5.48435487e-01  9.81224884e-01
  9.09129328e-01  9.86860239e-01  5.40582350e-01  4.15425620e-01
  3.84909563e-01 -2.74107601e-01  1.25153852e-04 -1.01949058e-01
  3.85175945e-01  4.17216537e-01  5.45684420e-01  9.79423128e-01
  9.05513321e-01  9.80818978e-01  5.43273377e-01  4.16221872e-01
  3.84812691e-01  2.70516677e-01 -2.00409768e-04  5.04448998e-02
 -7.93347891e-02 -1.84503854e-02  5.06885770e-01  6.65264301e-01]","[1, 0]","[1, 0]"
6,"[ 3.85134856e-01  4.18103492e-01  5.48579773e-01  9.79600204e-01
  9.07709182e-01  9.85411661e-01  5.40443527e-01  4.15373660e-01
  3.84897531e-01 -2.72686040e-01  1.37672564e-04 -1.02935188e-01
  3.85177580e-01  4.17215368e-01  5.45677445e-01  9.77620056e-01
  9.03839955e-01  9.78999552e-01  5.43280364e-01  4.16223091e-01
  3.84811111e-01  2.68843335e-01 -2.01901210e-04  5.07076442e-02
 -7.93347891e-02 -1.84503854e-02  5.06886080e-01  6.65264537e-01]","[1, 0]","[1, 0]"
6,"[ 3.85150279e-01  4.18165378e-01  5.48745363e-01  9.77937244e-01
  9.06265513e-01  9.83950633e-01  5.40284430e-01  4.15313948e-01
  3.84883500e-01 -2.71240695e-01  1.52300438e-04 -1.03987921e-01
  3.85181232e-01  4.17237535e-01  5.45740183e-01  9.75790395e-01
  9.02187696e-01  9.77252550e-01  5.43218419e-01  4.16201240e-01
  3.84807680e-01  2.67190911e-01 -2.05327086e-04  5.08417293e-02
 -7.93347891e-02 -1.84503854e-02  5.06886366e-01  6.65264755e-01]","[1, 0]","[1, 0]"
6,"[ 3.85163244e-01  4.18204868e-01  5.48844704e-01  9.76299192e-01
  9.04802155e-01  9.82421534e-01  5.40188899e-01  4.15275715e-01
  3.84871311e-01 -2.69776387e-01  1.64776394e-04 -1.04937413e-01
  3.85182509e-01  4.17234775e-01  5.45728897e-01  9.74019884e-01
  9.00541805e-01  9.75460031e-01  5.43229665e-01  4.16204031e-01
  3.84806446e-01  2.65545062e-01 -2.06468327e-04  5.11129484e-02
 -7.93347891e-02 -1.84503854e-02  5.06886629e-01  6.65264955e-01]","[1, 0]","[1, 0]"
6,"[ 3.85175325e-01  4.18270219e-01  5.49028181e-01  9.74415420e-01
  9.03168407e-01  9.80770112e-01  5.40013268e-01  4.15212998e-01
  3.84860941e-01 -2.68140597e-01  1.75890503e-04 -1.06135025e-01
  3.85184967e-01  4.17236943e-01  5.45730815e-01  9.72275152e-01
  8.98927627e-01  9.73710412e-01  5.43227847e-01  4.16201942e-01
  3.84804059e-01  2.63930890e-01 -2.08778476e-04  5.13571544e-02
 -7.93347891e-02 -1.84503854e-02  5.06886871e-01  6.65265140e-01]","[1, 0]","[1, 0]"
6,"[ 3.85190748e-01  4.18335993e-01  5.49206272e-01  9.72596597e-01
  9.01587537e-01  9.79168164e-01  5.39842916e-01  4.15149820e-01
  3.84847185e-01 -2.66557744e-01  1.90371553e-04 -1.07319551e-01
  3.85190015e-01  4.17266014e-01  5.45812585e-01  9.70492929e-01
  8.97330534e-01  9.72035437e-01  5.43147116e-01  4.16173269e-01
  3.84799281e-01  2.62333572e-01 -2.13579297e-04  5.14544200e-02
 -7.93347891e-02 -1.84503854e-02  5.06887093e-01  6.65265309e-01]","[1, 0]","[1, 0]"
6,"[ 3.85206307e-01  4.18380111e-01  5.49315150e-01  9.70778806e-01
  8.99960616e-01  9.77464842e-01  5.39738571e-01  4.15107199e-01
  3.84832542e-01 -2.64929720e-01  2.05360049e-04 -1.08420755e-01
  3.85189519e-01  4.17237906e-01  5.45724721e-01  9.68858759e-01
  8.95760457e-01  9.70270533e-01  5.43234024e-01  4.16201095e-01
  3.84799621e-01  2.60763767e-01 -2.13053602e-04  5.18610291e-02
 -7.93347891e-02 -1.84503854e-02  5.06887298e-01  6.65265465e-01]","[1, 0]","[1, 0]"
6,"[ 3.85231644e-01  4.18387046e-01  5.49285721e-01  9.68894676e-01
  8.98170045e-01  9.75472077e-01  5.39765227e-01  4.15099251e-01
  3.84806370e-01 -2.63140084e-01  2.30988080e-04 -1.09409227e-01
  3.85192927e-01  4.17230664e-01  5.45694990e-01  9.67297465e-01
  8.94293559e-01  9.68656235e-01  5.43263471e-01  4.16208281e-01
  3.84796196e-01  2.59296969e-01 -2.16368592e-04  5.21460873e-02
 -7.93347891e-02 -1.84503854e-02  5.06887486e-01  6.65265609e-01]","[1, 0]","[0, 0]"
6,"[ 3.85232354e-01  4.18382349e-01  5.49269320e-01  9.67156140e-01
  8.96546775e-01  9.73696373e-01  5.39780683e-01  4.15103578e-01
  3.84805387e-01 -2.61517098e-01  2.31721874e-04 -1.10277870e-01
  3.85193771e-01  4.17226038e-01  5.45678676e-01  9.65806853e-01
  8.92903607e-01  9.67137864e-01  5.43279685e-01  4.16212911e-01
  3.84795375e-01  2.57907067e-01 -2.17104913e-04  5.23972191e-02
 -7.93347891e-02 -1.84503854e-02  5.06887660e-01  6.65265741e-01]","[0, 0]","[0, 0]"
6,"[ 3.85232370e-01  4.18381533e-01  5.49266689e-01  9.65501756e-01
  8.95011404e-01  9.72026944e-01  5.39783083e-01  4.15104273e-01
  3.84805270e-01 -2.59981812e-01  2.31681744e-04 -1.11135235e-01
  3.85194005e-01  4.17225316e-01  5.45675923e-01  9.64399912e-01
  8.91600786e-01  9.65724471e-01  5.43282489e-01  4.16213688e-01
  3.84795194e-01  2.56604256e-01 -2.17221711e-04  5.26115743e-02
 -7.93347891e-02 -1.84503854e-02  5.06887819e-01  6.65265863e-01]","[0, 0]","[0, 0]"
